"LOCATION","Country","REG_ID","Region","IND","Indicator","ISC11","Education ISCED level","GENDER","Gender","MEAS","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"BEL","Belgium","BE31","Walloon Brabant","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,97.7,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,79.6,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,80.2,,
"BEL","Belgium","BE35","Namur","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,97.7,,
"BEL","Belgium","BE35","Namur","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,97.7,,
"RUS","Russia","RU31A","Republic of Crimea","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,11.375,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,98.5,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,98.4,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,9.2,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,9.9,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,97.9,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,98.3,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,80.6,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,81.5,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,86.5,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,85.9,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,86,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,85.2,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,98.7,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,98.8,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,45.6,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,45,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,7.7,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,6.7,,
"POL","Poland","PL92","Mazowiecki region (nuts2016)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.3,,
"POL","Poland","PL92","Mazowiecki region (nuts2016)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.3,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.4,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.4,,
"BEL","Belgium","BE35","Namur","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,97.9,,
"BEL","Belgium","BE35","Namur","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,97.9,,
"RUS","Russia","RU35A","Federal City of Sevastopol","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,2.676,,
"BEL","Belgium","BE23","East Flanders","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE23","East Flanders","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.2,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.1,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,4.9,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,3.9,,
"BEL","Belgium","BE35","Namur","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,15,,
"BEL","Belgium","BE35","Namur","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,15.5,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.5,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.6,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,13.2,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,13.7,,
"BEL","Belgium","BE31","Walloon Brabant","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,70.4,,
"BEL","Belgium","BE31","Walloon Brabant","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,70.4,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,45.4,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,44.6,,
"HUN","Hungary","HU11","Budapest (nuts2016)","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,87.4,,
"HUN","Hungary","HU11","Budapest (nuts2016)","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,86.9,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,98.6,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,98.6,,
"BEL","Belgium","BE25","West Flanders","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,16.2,,
"BEL","Belgium","BE25","West Flanders","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,15.8,,
"BEL","Belgium","BE34","Luxembourg (BE)","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,88.8,,
"BEL","Belgium","BE34","Luxembourg (BE)","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,88,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,14,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,14.4,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,8.8,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,9.6,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,90.3,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,90.2,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,88.4,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,90.8,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"POL","Poland","PL92","Mazowiecki region (nuts2016)","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.8,,
"POL","Poland","PL92","Mazowiecki region (nuts2016)","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.8,,
"BEL","Belgium","BE35","Namur","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.3,,
"BEL","Belgium","BE35","Namur","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.3,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.4,,
"HUN","Hungary","HU12","Pest (nuts2016)","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.5,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,21.7,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,22.1,,
"BEL","Belgium","BE31","Walloon Brabant","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.1,,
"BEL","Belgium","BE31","Walloon Brabant","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.1,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,11.8,,
"BEL","Belgium","BE24","Flemish Brabant","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,9.8,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,14,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,12.1,,
"BEL","Belgium","BE23","East Flanders","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE23","East Flanders","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"POL","Poland","PL92","Mazowiecki region (nuts2016)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,6.4,,
"POL","Poland","PL92","Mazowiecki region (nuts2016)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,6.1,,
"BEL","Belgium","BE25","West Flanders","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE25","West Flanders","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE35","Namur","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,97.6,,
"BEL","Belgium","BE35","Namur","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,97.6,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,8.7,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y30T39","Enrolment rate for 30 to 39 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,7.8,,
"BEL","Belgium","BE25","West Flanders","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,20,,
"BEL","Belgium","BE25","West Flanders","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,18.3,,
"RUS","Russia","RU35A","Federal City of Sevastopol","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,14.198,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,23.7,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,22.7,,
"BEL","Belgium","BE35","Namur","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,0.1,,
"BEL","Belgium","BE35","Namur","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,0.1,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,98,,
"BEL","Belgium","BE32","Hainaut","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,98.3,,
"BEL","Belgium","BE25","West Flanders","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,87.7,,
"BEL","Belgium","BE25","West Flanders","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,87.1,,
"POL","Poland","PL92","Mazowiecki region (nuts2016)","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"POL","Poland","PL92","Mazowiecki region (nuts2016)","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE23","East Flanders","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,9.3,,
"BEL","Belgium","BE23","East Flanders","ENRL_RATE_AGE_Y40T64","Enrolment rate for 40 to 64 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,7.3,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,98.5,,
"BEL","Belgium","BE21","Antwerp","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,99.3,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,92.5,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,92.3,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE25","West Flanders","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE25","West Flanders","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE22","Limburg (BE)","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","T","Total","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,92.3,,
"BEL","Belgium","BE33","Liège","ENRL_RATE_AGE_Y3T5","Enrolment rate for 3 to 5 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,92.4,,
"BEL","Belgium","BE10","Brussels-Capital Region","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,,
"BEL","Belgium","BE10","Brussels-Capital Region","ENRL_RATE_AGE_Y6T14","Enrolment rate for 6 to 14 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,,
"HUN","Hungary","HU11","Budapest (nuts2016)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,55.7,,
"HUN","Hungary","HU11","Budapest (nuts2016)","ENRL_RATE_AGE_Y20T29","Enrolment rate for 20 to 29 year-olds age range","T","All ISCED levels","M","Men","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,55.3,,
"POL","Poland","PL91","Warsaw's capital city (nuts2016)","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2016","2016","PC","Percentage","0","Units",,,100,"r","Values are below a certain reliability threshold and should be interpreted with caution."
"POL","Poland","PL91","Warsaw's capital city (nuts2016)","ENRL_RATE_AGE_Y15T19","Enrolment rate for 15 to 19 year-olds age range","T","All ISCED levels","F","Women","VALUE","Value","2017","2017","PC","Percentage","0","Units",,,100,"r","Values are below a certain reliability threshold and should be interpreted with caution."
